Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3080.1365333376652
ACCEGCATKHNRXUHW,1754.2820960949484
NKCE6GJ5XVJDXNNZ,11085.905472428554
NKCEB8BK3ZXDHDHM,9492.010045396766
TOPEFDXSAHRNPF94,5732.412153488444
ACCE558KZHEPZYMG,9399.11115472004
ACCEAZCVAMFHDPY7,5316.408081136749
NKCDYNY37JPBGBVM,2591.994001768071
NKCEY8KWY33FCUYD,7573.130671043227
RNGE4YPTQYRECV9J,4456.633293064713
NKCE88AHBHJZREXH,3915.0158964207544
CLTEJ5ZZGBP4JGGE,7810.510053319722
WATE3NWH5FZWAMDA,8239.339767957272
CAGE53FSFZVFPFHQ,1742.1819489142238
PCSEAKVBFFPGCHNZ,3653.9379229059155
WATDFFH3KJYBTYGG,7434.67004326097
NKCDWHFQSCHHYZMP,2763.1024852293854
RNGEB2PG3Q5RKDW6,3542.5416475780057
NKCE5UY9HHPZGGUZ,4444.76139585501
KTAEHETW3ZCMFMJR,4128.720186705738
BRAEBBYRVF9MHJHU,7580.683308584181
NKCEAX7HAQ2RJA3Q,10205.585381120774
CRTECN2RQZWBSP9W,4786.0193287528855
WATDEWZ9UHSEHGZG,9130.006326788673
PTPEYW8HNV6G9YYR,2886.643442745014
ACCEAMGZRRYVAHDC,5213.10561245567
SRTEHHXG8MUXTGPA,5928.872477555161
SKIE4S4NN4MHYM3Z,4976.968174428981
HMBE7G34YHWPWKYN,7274.123559073312
LLIEGTMFJBD7ZZZM,14664.485411093463
ACCEJGH6JVTM4CBH,867.9824103057402
ACCDQDYBXJ9HZF37,10033.057472239114
RNGE88FRGZCXNKUG,629.1398575445892
NKCE7M3QNNPZDXHQ,10230.656869196762
VLBEGFFDP9H6WG2T,3331.162425668199
TOPEAFG4YEQSH5TT,2698.2334533671983
WATEYAP3K2QQQWDH,5411.673552393558
PCSEBDFUFJWGARNX,10421.077262768298
SWTEGXQFZY95SKG7,4864.374985670841
BRAEGJFXSM9ZQ6SK,6497.02125706041
CAGE6FYKP34GA4GF,7491.315370705215
HMBEJCMH78VJF3M8,4316.30173491412
HIFEB7J3GSTVN5XJ,10473.813944592643
