Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3295.0708268302287
ACCEGCATKHNRXUHW,1895.9289404115098
NKCE6GJ5XVJDXNNZ,11444.62390186835
NKCEB8BK3ZXDHDHM,9496.805039158051
TOPEFDXSAHRNPF94,5747.79733156431
ACCE558KZHEPZYMG,9497.218346666179
ACCEAZCVAMFHDPY7,5308.300961306852
NKCDYNY37JPBGBVM,2581.869996105113
NKCEY8KWY33FCUYD,7400.280046478641
RNGE4YPTQYRECV9J,4588.797484283901
NKCE88AHBHJZREXH,3884.4000777360534
CLTEJ5ZZGBP4JGGE,7928.42304201309
WATE3NWH5FZWAMDA,8329.45475137468
CAGE53FSFZVFPFHQ,1669.6227717414415
PCSEAKVBFFPGCHNZ,3784.143665756054
WATDFFH3KJYBTYGG,7417.941615073173
NKCDWHFQSCHHYZMP,2745.3487856154557
RNGEB2PG3Q5RKDW6,3597.2752120134273
NKCE5UY9HHPZGGUZ,4381.598011607728
KTAEHETW3ZCMFMJR,3998.4819728837924
BRAEBBYRVF9MHJHU,7709.137483529211
NKCEAX7HAQ2RJA3Q,10229.065719542521
CRTECN2RQZWBSP9W,4988.776512074304
WATDEWZ9UHSEHGZG,9297.764400985772
PTPEYW8HNV6G9YYR,2877.7178482536483
ACCEAMGZRRYVAHDC,5524.76768296666
SRTEHHXG8MUXTGPA,5987.743787109992
SKIE4S4NN4MHYM3Z,4911.910919920467
HMBE7G34YHWPWKYN,7269.544199117814
LLIEGTMFJBD7ZZZM,14431.824914008092
ACCEJGH6JVTM4CBH,866.1157553271667
ACCDQDYBXJ9HZF37,10044.518724847338
RNGE88FRGZCXNKUG,599.6220253436081
NKCE7M3QNNPZDXHQ,10245.014218802118
VLBEGFFDP9H6WG2T,3272.793956287038
TOPEAFG4YEQSH5TT,2445.05185907636
WATEYAP3K2QQQWDH,5383.094800015885
PCSEBDFUFJWGARNX,10560.46999103725
SWTEGXQFZY95SKG7,4757.7343809627455
BRAEGJFXSM9ZQ6SK,6557.380144616522
CAGE6FYKP34GA4GF,7394.6315599053705
HMBEJCMH78VJF3M8,4326.0292526182875
HIFEB7J3GSTVN5XJ,10760.294149135554
PBXE6ZHNGZREWWHR,4435.682843330482
PCSEAKVBNXFGZBKB,6823.649356632488
BRAEBBMQQNZ9RZWR,5764.323835751323
ACCEGKFCXHZZH44S,769.7734776147174
SHODXQRRGKZ74U9M,4277.357017162837
DREE2Y6DVEKVVQQS,4562.599748205119
PBXE8ZHHG5Y525BT,6979.731914667512
CTTEH9FXZHGFKUA3,8084.956276668454
ACCDXFZXGQTBTM6N,3630.179546186603
NKCE9PFF3TT4KSQJ,8028.515128035741
BRAE6NZAZK77HXZK,887.6142969444775
NKCE4TV42BHDP63U,3490.3376869841545
AIREDGGD9RJPZGYW,5617.278557587591
PCSEDAPMHR2HNHWP,8258.181883384714
PACE95FMAFXHZB5C,4508.209047944465
WATDG4KP445AV5XC,13383.361979184561
ACCE9EYRRNZYZUBG,458.6662978022252
ACCE8XZMAHNC8JVS,630.3087446432033
SHOED5DCSTQKZCGF,3832.979876763877
NKCE64Z4NGBHNAY7,3560.070507413191
PBXE8WQTZ5GA2YYQ,751.6321999646965
MUGEGZUMGYAPVSZH,4562.091510656011
PBXE4RB3Y3GXWPFV,731.2960528007164
PCSE2ZFDJJGFNHC7,684.7022021353122
CRTECN2QT5HKHZ8F,4812.007720694115
MUGEACY8Q7ZYSTN8,1644.0511656141014
ACCEGG9VGRMQGHRD,7334.1866438226525
PCSE76X48PVSDDVK,1045.282485892508
PBXE6677X2D6UFZZ,5712.458999463415
WCKEGGGD2TXHHTJC,327.41688353746054
NKCE7MMGF4PPGNA6,2971.0977476752787
CRTECN2QYTPHK5YQ,5001.559773927703
OIDEJFCWMMR6JQBE,5673.409190171804
WATE5HFY4MJX6CHD,5446.916277398666
DREE4FC4TAR8M5GN,1452.0362409259187
