Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3183.8554319199297
ACCEGCATKHNRXUHW,1896.555459500674
NKCE6GJ5XVJDXNNZ,11793.637891382506
NKCEB8BK3ZXDHDHM,9213.083453849908
TOPEFDXSAHRNPF94,5743.314647686231
ACCE558KZHEPZYMG,9488.600428974702
ACCEAZCVAMFHDPY7,5262.982256111932
NKCDYNY37JPBGBVM,2508.965072075364
NKCEY8KWY33FCUYD,7564.568483613931
RNGE4YPTQYRECV9J,4618.603281482118
NKCE88AHBHJZREXH,3930.42046580858
CLTEJ5ZZGBP4JGGE,7783.467026530732
WATE3NWH5FZWAMDA,7998.195242568348
CAGE53FSFZVFPFHQ,1764.2579904646805
PCSEAKVBFFPGCHNZ,3766.5322894629385
WATDFFH3KJYBTYGG,7753.008573042158
NKCDWHFQSCHHYZMP,2731.2725171291463
RNGEB2PG3Q5RKDW6,3536.494375127609
NKCE5UY9HHPZGGUZ,4442.4685265143535
KTAEHETW3ZCMFMJR,4085.43327797999
BRAEBBYRVF9MHJHU,7721.874423752244
NKCEAX7HAQ2RJA3Q,10228.846470562814
CRTECN2RQZWBSP9W,4995.944456315062
WATDEWZ9UHSEHGZG,9469.201342635157
PTPEYW8HNV6G9YYR,2854.241187972619
ACCEAMGZRRYVAHDC,4962.85428972556
SRTEHHXG8MUXTGPA,5984.656021646704
SKIE4S4NN4MHYM3Z,4954.9277207977175
HMBE7G34YHWPWKYN,7315.768893710718
LLIEGTMFJBD7ZZZM,13763.391916767425
ACCEJGH6JVTM4CBH,871.4084769493357
ACCDQDYBXJ9HZF37,10035.847356743288
RNGE88FRGZCXNKUG,634.2586998656489
NKCE7M3QNNPZDXHQ,10178.026259550083
VLBEGFFDP9H6WG2T,3524.1251939659037
TOPEAFG4YEQSH5TT,2437.2005726450675
WATEYAP3K2QQQWDH,5357.259723891638
PCSEBDFUFJWGARNX,10750.700242873845
SWTEGXQFZY95SKG7,4909.312119936487
BRAEGJFXSM9ZQ6SK,6621.478080124182
CAGE6FYKP34GA4GF,7605.946521404877
HMBEJCMH78VJF3M8,4429.0519726997045
HIFEB7J3GSTVN5XJ,10727.011432968378
PBXE6ZHNGZREWWHR,4751.822453272674
PCSEAKVBNXFGZBKB,6807.813869636975
BRAEBBMQQNZ9RZWR,5808.029408633554
ACCEGKFCXHZZH44S,747.3612957389064
SHODXQRRGKZ74U9M,4268.003988256055
DREE2Y6DVEKVVQQS,4404.16113283021
PBXE8ZHHG5Y525BT,6931.272875694267
CTTEH9FXZHGFKUA3,7980.108054481303
ACCDXFZXGQTBTM6N,3604.784351060019
NKCE9PFF3TT4KSQJ,8110.900518394948
BRAE6NZAZK77HXZK,847.9123254453729
NKCE4TV42BHDP63U,3374.3282931899676
AIREDGGD9RJPZGYW,5663.094696992504
PCSEDAPMHR2HNHWP,8413.846092646521
