Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3309.65923357783
ACCEGCATKHNRXUHW,1930.5435707382048
NKCE6GJ5XVJDXNNZ,11496.325688174506
NKCEB8BK3ZXDHDHM,9529.015445391695
TOPEFDXSAHRNPF94,5725.519294325102
ACCE558KZHEPZYMG,9639.833986291122
ACCEAZCVAMFHDPY7,5224.239307142497
NKCDYNY37JPBGBVM,2545.252274411107
NKCEY8KWY33FCUYD,7669.157122116856
RNGE4YPTQYRECV9J,4578.512827635296
NKCE88AHBHJZREXH,3870.3415755112746
CLTEJ5ZZGBP4JGGE,7781.473542980559
WATE3NWH5FZWAMDA,8224.306232790426
CAGE53FSFZVFPFHQ,1725.2908669371668
PCSEAKVBFFPGCHNZ,3792.440689323702
WATDFFH3KJYBTYGG,7506.265941053545
NKCDWHFQSCHHYZMP,2693.9781586822965
RNGEB2PG3Q5RKDW6,3511.9037514353645
NKCE5UY9HHPZGGUZ,4491.966955423688
KTAEHETW3ZCMFMJR,4077.0122080243145
BRAEBBYRVF9MHJHU,7777.0236468880485
NKCEAX7HAQ2RJA3Q,10512.834810789309
CRTECN2RQZWBSP9W,5134.596978235753
WATDEWZ9UHSEHGZG,9602.097340977889
PTPEYW8HNV6G9YYR,2885.1713828909083
ACCEAMGZRRYVAHDC,5036.530362297286
SRTEHHXG8MUXTGPA,6075.4734595669825
SKIE4S4NN4MHYM3Z,5017.510071388099
HMBE7G34YHWPWKYN,7431.896069899952
LLIEGTMFJBD7ZZZM,13725.64002342279
ACCEJGH6JVTM4CBH,874.1312342775515
ACCDQDYBXJ9HZF37,10026.173883000638
RNGE88FRGZCXNKUG,614.4008370160947
NKCE7M3QNNPZDXHQ,10404.164727718902
VLBEGFFDP9H6WG2T,3428.895793293158
TOPEAFG4YEQSH5TT,2423.1681176558027
WATEYAP3K2QQQWDH,5287.349382306186
PCSEBDFUFJWGARNX,10861.238498829041
SWTEGXQFZY95SKG7,4905.213023824866
BRAEGJFXSM9ZQ6SK,6485.021856428775
CAGE6FYKP34GA4GF,7342.991567239712
HMBEJCMH78VJF3M8,4369.185597443969
HIFEB7J3GSTVN5XJ,10970.246117312301
PBXE6ZHNGZREWWHR,4615.304314930905
PCSEAKVBNXFGZBKB,6685.14259475681
BRAEBBMQQNZ9RZWR,5850.655343699025
ACCEGKFCXHZZH44S,734.9138429353437
SHODXQRRGKZ74U9M,4225.487096249453
DREE2Y6DVEKVVQQS,4489.954267620596
PBXE8ZHHG5Y525BT,6799.982001120412
CTTEH9FXZHGFKUA3,7944.954827485619
ACCDXFZXGQTBTM6N,3596.732289633626
NKCE9PFF3TT4KSQJ,7829.567364930969
BRAE6NZAZK77HXZK,865.8058971652982
NKCE4TV42BHDP63U,3341.936082919841
AIREDGGD9RJPZGYW,5684.131530314689
PCSEDAPMHR2HNHWP,8530.729495901925
PACE95FMAFXHZB5C,4502.292771999499
WATDG4KP445AV5XC,13988.69244601198
ACCE9EYRRNZYZUBG,465.2473586381299
ACCE8XZMAHNC8JVS,639.0821353063812
SHOED5DCSTQKZCGF,3754.875474050941
NKCE64Z4NGBHNAY7,3550.653716739588
PBXE8WQTZ5GA2YYQ,714.6405275355693
MUGEGZUMGYAPVSZH,4821.289930545769
PBXE4RB3Y3GXWPFV,719.0465928542139
PCSE2ZFDJJGFNHC7,695.5765373353153
CRTECN2QT5HKHZ8F,4767.198844731796
MUGEACY8Q7ZYSTN8,1535.684816980559
ACCEGG9VGRMQGHRD,7208.577847219465
PCSE76X48PVSDDVK,1043.987460628776
PBXE6677X2D6UFZZ,5742.29652238755
WCKEGGGD2TXHHTJC,320.6136161164715
NKCE7MMGF4PPGNA6,2868.0015324101373
CRTECN2QYTPHK5YQ,4948.457346224492
OIDEJFCWMMR6JQBE,5661.7243811352355
WATE5HFY4MJX6CHD,5383.781099398813
DREE4FC4TAR8M5GN,1434.3836590351225
HACEGPF9DZVUZBFY,8042.817423670543
PBXE4Q7YF5KUYJYW,11815.90124933159
SHIED9YEH65NSA8N,10458.645782288972
WATDHMQJ68MVBRFV,12703.50370475815
HMBEGWTFEV4TF2RH,3213.106427660896
SHIE2FH7YTVDHFGT,3092.8138394085877
CRTECN2QYRY2KWZF,4423.154277674168
TSHEDJXPN4HNT2UP,6045.592344947243
SHOECZH5WGBZHZES,2635.9825872953074
NKCEDCT9MSAYG6H5,5259.048334328839
SOCEGGVYBTZPKXVP,4691.918808275494
PBXECARAQBCDSAZW,3420.451858484549
CAGDU85YDHP9ZJH7,2390.09533684443
TCVEHSMFEGNCAGYN,4956.1893251667525
RNGEDAPFZ2GKRUER,867.5450290773374
CAGDY9Q7HSNDHGFC,3726.3056753615456
NKCECKHYZVHBQU9F,477.11241786644973
NKCDQSVCRH8W73GF,6627.495641785649
WATD9H76RKGUUZHY,14551.90553113662
NKCE5HYVDQVATMKF,2012.8539810865555
RNGE9GWMKVHGEYZG,4184.478222444855
SHOEAGUMMWFABHUT,3225.2364738756173
SWDEGZMPYQGNEBHG,4953.079576914111
TOPEFDXSHZPHCUAU,9314.634966867558
CAGDU85Y85GDJGUD,1143.6285404116034
CAGE4BQXK3FSTRRS,3235.6009029868196
CAGDZVGTV3SMMMBY,5248.585351103978
BEOEGXRVQPCKJHYC,3409.762177830809
NKCE9YFBBYBM88DR,3253.551518911431
DREECZGZVWGQM23M,4096.644437940169
PBXECYF3YHWYG4UN,333.8611421975536
WATEBG8FGBPUPKCV,4921.5574469204585
SHIEEJG9RRDUH9XG,3338.9734697850417
CRTECN2QXAPEWXSF,2623.348275708503
BRAEE6YMSYPNCUX3,1385.4458895087616
WATE9MVXJXHZHEJU,3280.752319843892
RNGDREYRQQGZAPQM,5686.5598491248475
CTPEGGFSNDQFAAVE,3377.3662695956373
NKCEF2RFAPHSHZZZ,4011.187594358359
TOPDYAZZG5NU7ZBZ,7365.5830151238
PBXE7QPWMSS5XGPZ,201.26032632906472
PCSECV3FHFAQ9T36,11810.229808360487
CRNEJB4NBT9BTM84,5162.309859880498
TSHEHU5RFJCTJKBV,7042.980906638932
DREECZJC3XBKGDZT,5456.654365080624
SUDEGGATGYXA9YBC,12218.78640250834
BRAE8WYHTVZMFFHS,5668.3731782472205
SFFEGZBXTYFSYJQA,4202.666535372458
ACCEABVYXNHCT8UE,5578.523169594404
BWLE6SJE9PXGV6DD,953.1465210636767
NKCDYQ3RHYREHHYV,3865.5492589684777
NKCECDCRWDMZEH2Z,2934.155240781938
SRTEH2F6HUZMQ6SJ,7301.083526784035
BRAE6KWFGZFXKPPB,3306.530738750488
HACEJQY5FQRZZUGM,8476.848214678139
CAGEYUXVF2FNARKD,3133.4655733075842
NKCE7M3QTHTCGVVF,4057.4245779391163
TOPE8PBFNH9YNHFK,4889.11308978858
BRAEDQFRZS9QFYTQ,1439.5191008216148
HMBEJCMMQR2JHFVP,2076.4927016412407
ACCDRFVG52PHVRSK,7483.55367714054
NKCE7MBR4QRBASDQ,3235.1073388697528
NKCDWBPZNZU5K2QZ,3393.0375455956523
BRAE8HMQATXFHFGZ,3336.9936822852387
MUGEAGGKEGCPWWPN,3436.827335897366
BKPEGXYWWJPETZZA,5257.241438323602
SGLEGBV6ZNUJNJS9,5982.30185600017
CAGEYUXVAKNKDUUV,6426.781186967759
NKCEDH9ANZGDAUWG,3032.452664852133
NKCE5EHJHS38BUWB,3437.4119591811564
PBXE9YWGRFUQXHQH,12730.117430449092
SHIE3QDHP5RDGMZY,2724.46932123801
RNGE9HDVMPVBYPGJ,3411.38483425696
SCHE4YSTCUUSJWCK,2034.293850767973
SNDEGGTV9XERMGHH,7308.676848035605
PBXE92XFUMB7QWY6,8549.500394359795
CRTECN2QYK2R2PUS,4198.549830978239
TOPEEEPVYHHF9HGW,3484.5726220978922
MUGE8F5RDEYMH4YH,3802.2892670216074
NKCE52CSJ2GUY64G,1361.0201506913008
SHOE2K68QHZ3DWZF,3655.1567053113104
DREE9YJHZZHWHAU7,4101.983807215587
NKCEACYSHS4MGKGY,12812.871826012626
CAGECT64KH6CZVMR,13848.793411237792
WATD9H76RG5FQT5Y,14732.267199137543
NKCE5UY97ACC9QAZ,390.78834747276625
LJGEG6UPBW8GKPRD,4452.673253247808
PBXEBFGFRM5797BZ,4570.7855552244355
RNGEAY8GRWYMYSAK,5037.35206243059
SHOEF9G8WTWGAAFB,3475.567840983393
PBXE5ZJZSAC73ZED,8889.037674102781
NKCEYYX9HJWJXAA8,3561.309950658479
CAGDTFSHTF6TRBFZ,4528.805740453877
PBXE6E6YDZDNVKQH,779.1344303587323
TROEGNQDQNGN99PJ,4232.01687621539
CRTECN2QXC68CTUM,6343.593831566326
CRTECN2QZNXTGGXG,5304.9976732296
VANE4VND2XHZRCNT,941.2272330452195
NKCE8SESMHF2VSRM,3725.3586877523953
SHOEBYY4ZDWGQGEW,7702.608620306658
NKCEB7935AJSADGR,3815.616900357603
SHIEBAXYS3FUTX8Z,6391.457259467385
NKCE2YCPKAPWDH8C,2899.6252758087303
FABE92NVHZHSFHGT,3388.714982907587
SHIE93YGTRAV6XTW,5738.73113058148
CSOEGTPR39XZHZJY,4951.935618364792
WATE5HFYHPFHRCHY,4947.3702404514315
BRAEBHCHY6VVRNRQ,1816.1999093913855
NKCE5QPMUZRQFDAZ,1890.5313273553593
NKCE9ABEE5HDWZSM,5933.672424946641
SHOEJCZ28JFRY9RR,5834.888080467338
PSLEAVTQQXEXZYYZ,4804.135485692742
SHOE66V8UMNGZKYM,967.8446690019027
SHIE5HBGWKWJWFRA,3784.886370579709
TOPE4HXDZHPR9K2C,1682.2592595094784
BRAEBCTWGWYRWXHC,5645.219819170162
TOPE6ZCJBVZY3HBH,4990.328810504639
CRNEG7BKMFFYHQ8Z,4835.216625561412
SHOE7DJBEPYGQPHF,3753.4938685439006
ACCEHY86UG6B63AZ,4744.066315579956
BLBEJR23J2CTPFAU,6299.957474573839
ACCEEV5V5VD5DR9C,862.0132129930929
UMBEJZFHE285UEV2,5954.547509063868
SHOEBN3FFYG75P3D,3077.731175829534
NKCEFGFURYNWH2DR,3964.2365089156965
ETHEJG7NW4M4AFCZ,6737.2288348113925
SWSE9UH4KXCHZHRJ,3459.666664419568
CRTECN2QZ7XUGBR6,4153.014108408908
BRAEDNX2NHZX5PKN,9570.980472091273
BRAE73KFJGNSP2NP,1930.9453934099022
MAHEDFPZVKF79JVQ,4034.1879879352887
NKCECRQY6MGHBPQ3,8758.49963074495
CRTECN2QYYWUXHRP,3225.528236473789
CPCEKY4TKBYFE7PH,5552.2929570192055
TOPEA8HNSZB8VGUR,2404.7832129108883
TOPECJZ4ZDXQZB4A,5376.089657017016
SHIE92XGJHG4HH5E,6190.322797369555
CRTECN2QVSZXUG7X,4859.423333202277
BRAEBBYRUSRHZD34,7545.87889789623
IFPEE76BG92E5SVS,5868.560236036696
CAGEBZ7UGCZZHVTE,200.78523136880952
CAGE3GFTPMNXPZAG,766.0955971620928
SWTEDX3KRCTNHUGY,5904.208688720925
BBAEFKXVXVM8SYZW,7299.976707650712
PENEGZ6RHFWHX7JX,1389.987575134197
ETHEGFZFQT7ZCH3U,2976.6058831680766
TOPEE2FFAXQGSUZH,5393.935785887495
CRTECN2QWAGCHYGC,3871.0797633776215
SNDEJGWQSWNHXXA3,11516.183440774756
BHGEGTAVKNNCPUGG,13487.665127182672
BBAEGNUNHHZEYSPD,474.7858705428428
NKCEANMPZYMHYEA3,428.9582028957051
RNGE88Q9FH632SHU,1113.7746943783702
SNDE7PY9TG8P7YYR,768.7712793951121
SNDEHZQ7YZAHAZYP,4774.53398461865
CRTECN2RDAKXQHYH,3522.9111040502903
SNDEAVZ4MSGYFBUD,1648.4614739958454
RTRDWBPC23ZAYMSE,10612.329521252377
PCSDYQEW5ZMFBVFQ,11174.751586512322
DREECZJBH8KGCZHT,8338.973614658538
CAGED654SQMMADH7,2028.3759565852383
MFLEYGFH8PFBVRDG,5018.534262231302
SHIEBWNUURZ8BWDZ,4072.490758574778
BRAECTFYXKNAVFAN,5778.900094149959
BRAECBVGHCB2FN49,4883.881666564521
SHOEHX7CGSEMUENU,2517.438170063283
CRTEB774NHSDW3DV,2320.088975344053
VLBEGZ7SZFZBUGBZ,5905.58409550153
BRAEGJFXGYFPGHYG,4846.909037531197
ACCEGKG4S4B7QGGT,1856.2155228804181
BBAECKHYXGE3VJXB,1585.6228037316137
BBAEDVYSEN75YZZ7,6720.110877013883
RTRDYZCGGJFBU6XM,3383.278266844972
CAGEBTJBB5X8GCF8,844.9200410462845
HLUEJQ3UVGNXSPZG,7744.223898288172
NKCE8RB5WSWKJPFR,3914.4913647983703
BRAEDFYYKNGBGPF3,6672.097085503584
SHIE2CAJP6XBWPU2,3646.785803724336
SHOE2GUJW6XNFG3W,596.9057839327236
TWCEJFXHGDSG5XZV,6775.71967231833
NKCE9Z2JYUYZ2JZ3,10505.942926934957
WATE54YZWYXR6Z7J,2497.6242659004874
SWTEEYFFFRWGKZR5,5872.689626262658
NKCE6NHRGQJHWFDK,4947.383278397036
NKCEYM3B6ZP3YSQQ,3587.732214821365
PAEE8AHWJWMDAXZU,7764.671883340601
RTRDZK8XCUEKZDFZ,598.8346425794415
TOPEHZMHJHEMRDHY,3109.232033124223
NKCE9AZMPE3PJPEW,736.4706095996678
BRAEAR7WUYD3CZAT,2535.9073394704574
BRAEG7AYZAQBS3EH,6156.983700461839
BRAEDQEEYYH4WRQK,4777.640298245242
BRAE4F8NCQJFTGEZ,5754.934097114385
MUGEACY87HUCUYCD,3785.8542086571742
BOTEDSEN9ZSFUUAQ,725.9915811405293
WATE3GEYE8JQT7WM,5682.99073149661
TOPEB96CYHMPMDKH,2657.0963503146672
NKCE5QGT7GFDSUZK,1876.9211359804108
VESEGZRVWZEYTVMG,7138.737853200508
SCHE4YSTHJSYEJHJ,3044.3300883924735
KLSEGT5ZUGR9FQXE,6354.973213672814
NKCE79CGHYMSS7GH,3253.9240736256056
JEAE8CZGJ8PGGHRQ,867.2117556470897
SHOEC8QGWFF2VXAN,3055.076390201026
SHIE6G75RNDQSGUQ,2006.8577513944006
SHODZ5YHTEHZTR3V,4078.194914512229
ACCEKFVVZJMTYWPK,3657.322267630068
DRPEHGFFGQTXK3E3,2985.8882250845973
CRGE4XJBHZGHJYGU,7098.352791061549
NKCE9Q93F3HJYGZT,342.7562435336386
SNDEGJFV5J8CTGJV,8278.640947112382
SUDEHYGUMT6UGYAR,3487.3801657620584
RNGE7M92HQECSUYG,6452.343657274186
TOPE7ZHYDE2MKNHF,4067.096741162436
NKCEBHGBEABMWDKA,5552.119374386868
PACE7ZNHBP4FASAQ,2621.8844466300425
NKCE7A3XXTTBHHC6,3795.352362916745
WCKE2TFYTHBHTP5B,5124.104408240533
BRAEDTPDZSCRZCYG,5704.971097302321
SHOEBKEYSKS87GKG,3533.2313998037475
CAGDUGFYGG2KWWK7,10736.632429612859
SHODZDAE6FKCC8AH,558.5613974412845
SGLEGBV5STVHGKTD,5628.087155498107
RTREBVK9HX8XJH2T,334.98255535111707
PCSEAKVBGC7CJQZT,10592.807732344278
MATEB88T7MVJGSG5,5725.651739808325
WATDJYPXKHPPNGQK,7788.487675776818
BRAE8QNFFGWGG5MY,1918.3204161434946
NKCDWBPZZSYWKHE9,2005.2631160741153
USGEJPQHT8YPZ7D8,3120.012806341052
NKCEFKBYHXQ8VVF8,456.3767201208116
SHOE4JCEZDRSHC4S,3180.603867502846
ACCE9E2RT56M3GSU,4599.4042651553145
CRTECN2QXQGJ7JZD,3632.2242612082464
TOPEBS26V3JRYSF3,737.9525425664143
NKCECZNMRRVZ9YWF,254.11749885109344
CAGE75QCGVXYV78T,2944.0709794666473
WATDG9F74GYWEH4U,1827.8565559185308
BRAE3WVQPYSZ54FF,6847.952138390796
SWSEBHCP9JC4GQKT,4540.767506275593
MUGEBJ7XAFVH25VD,2173.5561945212976
LJGEATZRDCFAJGYZ,5754.409574283333
BRAEBXRB8GFZ6HM6,4511.512885548057
RNGEDAPFZWSSMHYW,1070.5326219937328
DREEHFABXP5AUZA8,5291.02827272212
RTRDFFYGJ4GNRSHQ,9478.105376154454
CBREFYM9TSSUHJSQ,2843.4645715439833
PBXE6EF4PSJX9WXH,4071.8152998075416
CRTEHSS9UZJZYMZD,426.13816507390976
DRPEHYHG9YYHD2HH,4583.923243653422
CAGE9AGR4VWWTDY4,7753.191210321194
AVCEJCJQWBYMNPGU,2190.4964144145965
BRAE7T3WADAJU4ZS,2074.8929466989
TPYEGGUFSKXJFYY5,7011.335186112506
